#           x                  Y_DM                       Y_eq_DM                  Y_Coannihilator                       Y_eq_Coannihilator
9.000000000175448989e+00   1.100688178007969309e-05   1.100688175028294087e-05   2.830875835713323187e-05   2.830875828133874508e-05
9.000000000176045845e+00   1.100688177997793394e-05   1.100688175027732673e-05   2.830875835721465545e-05   2.830875828132400671e-05
9.000000000176642700e+00   1.100688177991719660e-05   1.100688175027171768e-05   2.830875835725503860e-05   2.830875828130922768e-05
9.000000000177239556e+00   1.100688177987989496e-05   1.100688175026610185e-05   2.830875835727197925e-05   2.830875828129445881e-05
9.000000000177836412e+00   1.100688177985605945e-05   1.100688175026049280e-05   2.830875835727544531e-05   2.830875828127967978e-05
9.000000000178433268e+00   1.100688177983997938e-05   1.100688175025488375e-05   2.830875835727115255e-05   2.830875828126495496e-05
9.000000000179030124e+00   1.100688177982835470e-05   1.100688175024926961e-05   2.830875835726240439e-05   2.830875828125017932e-05
9.000000000179626980e+00   1.100688177981928806e-05   1.100688175024366056e-05   2.830875835725109820e-05   2.830875828123544433e-05
9.000000000180820692e+00   1.100688177980438536e-05   1.100688175023243907e-05   2.830875835722524675e-05   2.830875828120590321e-05
9.000000000182014404e+00   1.100688177979203731e-05   1.100688175022121080e-05   2.830875835719684066e-05   2.830875828117638919e-05
9.000000000183208115e+00   1.100688177978066505e-05   1.100688175020999270e-05   2.830875835716745878e-05   2.830875828114682774e-05
9.000000000195148786e+00   1.100688177966870593e-05   1.100688175009774389e-05   2.830875835687188155e-05   2.830875828085147074e-05
9.000000000207089457e+00   1.100688177955648253e-05   1.100688174998548831e-05   2.830875835657656859e-05   2.830875828055615440e-05
9.000000000326497940e+00   1.100688177843410797e-05   1.100688174886295112e-05   2.830875835362355763e-05   2.830875827760273008e-05
9.000000000445906423e+00   1.100688177731172494e-05   1.100688174774041732e-05   2.830875835067053311e-05   2.830875827464931932e-05
9.000000001639996583e+00   1.100688176608751348e-05   1.100688173651501662e-05   2.830875832113902756e-05   2.830875824511475429e-05
9.000000002834086743e+00   1.100688175486296660e-05   1.100688172528961931e-05   2.830875829160669192e-05   2.830875821558023669e-05
9.000000014774983015e+00   1.100688164261074180e-05   1.100688161303564963e-05   2.830875799626603230e-05   2.830875792023509118e-05
9.000000026715879287e+00   1.100688153035712957e-05   1.100688150078167995e-05   2.830875770092183548e-05   2.830875762488997279e-05
9.000000146124842004e+00   1.100688040781763433e-05   1.100688037824208984e-05   2.830875474747089545e-05   2.830875467143879220e-05
9.000000265533804722e+00   1.100687928527815095e-05   1.100687925570260477e-05   2.830875179402005367e-05   2.830875171798794365e-05
9.000001459623428346e+00   1.100686805988955642e-05   1.100686803031398822e-05   2.830872225952829198e-05   2.830872218349612436e-05
9.000002653713051970e+00   1.100685683451218338e-05   1.100685680493660332e-05   2.830869272506671854e-05   2.830869264903452720e-05
9.000014594609282881e+00   1.100674458135599592e-05   1.100674455178019055e-05   2.830839738211467547e-05   2.830839730608191831e-05
9.000026535505513792e+00   1.100663232932226095e-05   1.100663229974637595e-05   2.830810204218607584e-05   2.830810196615313572e-05
9.000145944467826453e+00   1.100550987072680121e-05   1.100550984114871562e-05   2.830514880921047220e-05   2.830514873317204670e-05
9.000265353430139115e+00   1.100438752436250903e-05   1.100438749479886366e-05   2.830219587854675503e-05   2.830219580254528727e-05
9.000521299281063037e+00   1.100198222131573286e-05   1.100198219173319527e-05   2.829586746978440931e-05   2.829586739373509435e-05
9.000777245131986959e+00   1.099957743379755890e-05   1.099957740421321882e-05   2.828954044965857026e-05   2.828954037360498965e-05
9.001144507002134532e+00   1.099612763975179134e-05   1.099612762645892383e-05   2.828046406222902329e-05   2.828046403002130020e-05
9.001511768872282104e+00   1.099267895354380532e-05   1.099267890967112395e-05   2.827139065872839312e-05   2.827139054423341821e-05
9.001879030742429677e+00   1.098923128725057633e-05   1.098923125353170412e-05   2.826232000252169177e-05   2.826231991536319073e-05
9.002592669516713997e+00   1.098253505930762342e-05   1.098253502971338152e-05   2.824470271623065985e-05   2.824470264015428728e-05
9.003306308290998317e+00   1.097584283670382167e-05   1.097584280712353041e-05   2.822709621828746007e-05   2.822709614224750991e-05
9.004019947065282636e+00   1.096915461304619839e-05   1.096915458343127703e-05   2.820950049133494399e-05   2.820950041520770539e-05
9.007332630078449753e+00   1.093816044033276643e-05   1.093816041070455005e-05   2.812796267803523595e-05   2.812796260187846979e-05
9.010645313091616870e+00   1.090725215228049985e-05   1.090725212262548674e-05   2.804665617256352526e-05   2.804665609634288264e-05
9.013957996104783987e+00   1.087642951861398823e-05   1.087642948716128151e-05   2.796558033891027666e-05   2.796558025809512744e-05
9.021391796633501770e+00   1.080757279656512818e-05   1.080757276683564223e-05   2.778447904636864411e-05   2.778447896997225910e-05
9.028825597162219552e+00   1.073914363078416648e-05   1.073914360102635236e-05   2.760452893435920451e-05   2.760452885789978331e-05
9.036259397690937334e+00   1.067113942351752417e-05   1.067113940081238420e-05   2.742572283623516185e-05   2.742572277783404263e-05
9.043693198219655116e+00   1.060355762119389422e-05   1.060355759242408304e-05   2.724805370259145349e-05   2.724805362865956505e-05
9.058665067268059090e+00   1.046871774227054869e-05   1.046871771227180791e-05   2.689364553431645966e-05   2.689364545728350228e-05
9.073636936316463064e+00   1.033556012801982140e-05   1.033556009796921509e-05   2.654376336737881650e-05   2.654376329023247868e-05
9.088608805364867038e+00   1.020406429546060892e-05   1.020406427390726943e-05   2.619835073010201365e-05   2.619835067478827191e-05
9.103580674413271012e+00   1.007421002172512105e-05   1.007421000550891922e-05   2.585735188211283380e-05   2.585735184045766775e-05
9.130320855568740512e+00   9.846308133276545914e-06   9.846308102756515644e-06   2.525912710666307516e-05   2.525912702839973128e-05
9.157061036724210012e+00   9.623466913541398895e-06   9.623466882978413891e-06   2.467449780802109062e-05   2.467449772968224222e-05
9.183801217879679513e+00   9.405576669219357141e-06   9.405576634595010091e-06   2.410316204548545847e-05   2.410316195694858749e-05
9.210541399035149013e+00   9.192530001606485289e-06   9.192529948999289956e-06   2.354482436345130153e-05   2.354482422901874313e-05
9.237281580190618513e+00   8.984221717395030965e-06   8.984221674386080953e-06   2.299919554652339913e-05   2.299919543661607663e-05
9.278018223416784949e+00   8.675755871313496764e-06   8.675755839703787407e-06   2.219176270059235436e-05   2.219176261976574987e-05
9.318754866642951384e+00   8.377694353028832590e-06   8.377694320396888297e-06   2.141219713525147988e-05   2.141219705190654140e-05
9.359491509869117820e+00   8.089694164778581068e-06   8.089694093901779530e-06   2.065955780154995146e-05   2.065955762033595312e-05
9.400228153095284256e+00   7.811423206455990850e-06   7.811423108408300210e-06   1.993293434419217002e-05   1.993293409396320446e-05
9.440964796321450692e+00   7.542560033545039203e-06   7.542559946677857359e-06   1.923144637245446397e-05   1.923144614973769774e-05
9.490858260563573623e+00   7.225624280002196244e-06   7.225624216647579213e-06   1.840527828280242860e-05   1.840527816130700081e-05
9.540751724805696554e+00   6.921783778673212230e-06   6.921783740364777538e-06   1.761403343776035045e-05   1.761403333613703050e-05
9.590645189047819485e+00   6.630509125220405856e-06   6.630508909331624733e-06   1.685626570554532688e-05   1.685626528041180976e-05
9.640538653289942417e+00   6.351291185982255161e-06   6.351290936815602749e-06   1.613058664351027565e-05   1.613058592260322780e-05
9.690432117532065348e+00   6.083641401281653086e-06   6.083641070736835427e-06   1.543566378750967614e-05   1.543566324667379624e-05
9.740325581774188279e+00   5.827089863502397100e-06   5.827089834616361995e-06   1.477021957858193125e-05   1.477021910874490695e-05
9.790219046016311211e+00   5.581187098828521491e-06   5.581186295678746106e-06   1.413302840791671016e-05   1.413302713441777317e-05
9.829828905427790531e+00   5.393260608695688418e-06   5.393260394590926396e-06   1.364650381952777871e-05   1.364650330047256839e-05
9.860323536930286181e+00   5.252834912775521699e-06   5.252835115611958785e-06   1.328320864853780342e-05   1.328320875150053657e-05
9.890818168432781832e+00   5.116009031092136917e-06   5.116008729009613425e-06   1.292944039946435780e-05   1.292944005246671288e-05
9.921312799935277482e+00   4.982690947340620792e-06   4.982690823297585563e-06   1.258495238575392811e-05   1.258495214236982563e-05
9.951807431437773133e+00   4.852792919147111604e-06   4.852793199898533335e-06   1.224950581453364548e-05   1.224950611084162689e-05
9.982302062940268783e+00   4.726229967175882715e-06   4.726229820875256004e-06   1.192286920870763835e-05   1.192286904885007821e-05
1.001279669444276443e+01   4.602916885677063672e-06   4.602916757833980296e-06   1.160481417024576978e-05   1.160481390285620809e-05
1.004329132594526008e+01   4.482772063969732947e-06   4.482772141975577122e-06   1.129511923549517130e-05   1.129511933235075793e-05
1.007378595744775573e+01   4.365716250182961501e-06   4.365716115270970593e-06   1.099356969878236713e-05   1.099356957069808180e-05
1.010739174435283694e+01   4.240201873170406078e-06   4.240201769144967607e-06   1.067043693452365682e-05   1.067043668372409937e-05
1.014099753125791814e+01   4.118242137998030631e-06   4.118242257697175128e-06   1.035666577036396964e-05   1.035666593769420860e-05
1.017460331816299934e+01   3.999738754151925292e-06   3.999738774539306142e-06   1.005199047837316041e-05   1.005199090512545913e-05
1.020820910506808055e+01   3.884595367483844561e-06   3.884595193652972481e-06   9.756152912126285991e-06   9.756152567767111433e-06
1.024181489197316175e+01   3.772718126907290661e-06   3.772717999024500498e-06   9.468899474181519674e-06   9.468899116807448407e-06
1.027542067887824295e+01   3.664016094116299875e-06   3.664016216042197852e-06   9.189985427356967497e-06   9.189985758238507858e-06
1.030902646578332416e+01   3.558401380820423007e-06   3.558401344615007223e-06   8.919174749113395551e-06   8.919174523253911780e-06
1.033607603318168877e+01   3.475574933792354258e-06   3.475574849734513038e-06   8.706924635561472009e-06   8.706924386772482789e-06
1.034148594666136134e+01   3.459239014599789663e-06   3.459238974482902359e-06   8.665075967488405987e-06   8.665075867012886834e-06
1.034689586014103391e+01   3.442978804241730590e-06   3.442978763710265974e-06   8.623425776482344398e-06   8.623425674889565070e-06
1.035230577362070647e+01   3.426793914491458368e-06   3.426793873313326873e-06   8.581972989908667632e-06   8.581972886792252214e-06
1.035771568710037904e+01   3.410683999981925372e-06   3.410683960717222247e-06   8.540716681557318960e-06   8.540716583316672520e-06
1.036802240830311739e+01   3.380198393033456366e-06   3.380198352688032373e-06   8.462657505520620118e-06   8.462657404525249740e-06
1.037832912950585573e+01   3.349981345527854091e-06   3.349981305251671230e-06   8.385301884352544909e-06   8.385301783550433568e-06
1.038863585070859408e+01   3.320030534959458349e-06   3.320030495024833054e-06   8.308643587875054690e-06   8.308643487941519732e-06
1.039894257191133242e+01   3.290343658159609643e-06   3.290343618261309780e-06   8.232676439070904861e-06   8.232676339249905007e-06
1.042423881600250546e+01   3.218586338205039334e-06   3.218586297372932657e-06   8.049118285473137239e-06   8.049118183372055133e-06
1.044953506009367850e+01   3.148371908485192285e-06   3.148371867912664783e-06   7.869597497053619441e-06   7.869597395630104401e-06
1.047483130418485153e+01   3.079667736602340575e-06   3.079667735364419710e-06   7.694026660562615466e-06   7.694026657242385227e-06
1.050012754827602457e+01   3.012442014377743125e-06   3.012441978399387651e-06   7.522320587926559382e-06   7.522320497846699307e-06
1.052972516924282331e+01   2.935620054336786662e-06   2.935620067666394651e-06   7.326211393937777684e-06   7.326211421836558619e-06
1.055932279020962206e+01   2.860730333475068392e-06   2.860730321776366438e-06   7.135147577478382810e-06   7.135147547110270441e-06
1.058892041117642080e+01   2.787725205264083551e-06   2.787724971334297710e-06   6.949001761794718303e-06   6.949001188274091764e-06
1.061851803214321954e+01   2.716557576413052456e-06   2.716557402360197604e-06   6.767648252278086343e-06   6.767647824920425026e-06
1.064811565311001829e+01   2.647181932320128411e-06   2.647182129143138097e-06   6.590965546882260452e-06   6.590966025292656637e-06
1.067771327407681703e+01   2.579554710382240637e-06   2.579554767707730512e-06   6.418837234120996567e-06   6.418837371722904923e-06
1.070219967248066339e+01   2.524896438219082696e-06   2.524896316777419903e-06   6.279793229823241803e-06   6.279792931440349007e-06
1.072668607088450976e+01   2.471380538092447808e-06   2.471380569602729049e-06   6.143721789144576974e-06   6.143721863993319290e-06
1.075117246928835613e+01   2.418983963652062058e-06   2.418984030178732349e-06   6.010561427043915738e-06   6.010561586959261305e-06
1.077565886769220249e+01   2.367683805222584822e-06   2.367683675522978444e-06   5.880251127194004117e-06   5.880250808977584139e-06
1.080014526609604886e+01   2.317457118987564529e-06   2.317456946414047638e-06   5.752729926218631406e-06   5.752729503804555913e-06
1.083236645272713261e+01   2.252963320045778529e-06   2.252963275583117539e-06   5.589078260034532585e-06   5.589078149742634256e-06
1.085773075278358490e+01   2.203442654866982567e-06   2.203442911232597220e-06   5.463492825357235291e-06   5.463493470654675685e-06
