#           x                  Y_DM                       Y_eq_DM                  Y_Partner                       Y_eq_Partner
5.779027923985043458e+01   9.589202000093736686e-14   9.818099393140226868e-26   9.323358727090632243e-14   9.545910305809252495e-26
5.783027923985043373e+01   9.588824145360950095e-14   9.442713442206249028e-26   9.315539909517949427e-14   9.173593345447087076e-26
5.787027923985043287e+01   9.588455403129960702e-14   9.081673783210055801e-26   9.307736474816564182e-14   8.815791713411307472e-26
5.791027923985043202e+01   9.588095746455864925e-14   8.734432384450322100e-26   9.299948370250444681e-14   8.471939752672565373e-26
5.795027923985043117e+01   9.587745131155683015e-14   8.400462139396323091e-26   9.292175526308289320e-14   8.141493839786427273e-26
5.799027923985043032e+01   9.587403521839755397e-14   8.079256068101118841e-26   9.284417882456234284e-14   7.823931527035071237e-26
5.803027923985042946e+01   9.587070883393502713e-14   7.770326549076548940e-26   9.276675378381351084e-14   7.518750717951802970e-26
5.807027923985042861e+01   9.586747189521062055e-14   7.473204580468835789e-26   9.268947962567066946e-14   7.225468874932112491e-26
5.811027923985042776e+01   9.586432396822744589e-14   7.187439069417893239e-26   9.261235566794225593e-14   6.943622257681823093e-26
5.815027923985042690e+01   9.586126470565498169e-14   6.912596148524475138e-26   9.253538131829080450e-14   6.672765191302476563e-26
5.819027923985042605e+01   9.585829384967288539e-14   6.648258518394169125e-26   9.245855607007880490e-14   6.412469362862722116e-26
5.823027923985042520e+01   9.585541097204902433e-14   6.394024815261722971e-26   9.238187925062169259e-14   6.162323145346218001e-26
5.827027923985042435e+01   9.585261573024260067e-14   6.149509002739845188e-26   9.230535027709854210e-14   5.921930947911660902e-26
5.831027923985042349e+01   9.584990787121985261e-14   5.914339786773834500e-26   9.222896865154036426e-14   5.690912591441302225e-26
5.835027923985042264e+01   9.584728697239411480e-14   5.688160052915597222e-26   9.215273371056871723e-14   5.468902708394038379e-26
5.839027923985042179e+01   9.584475278152572439e-14   5.470626325067159770e-26   9.207664496420403101e-14   5.255550166018207203e-26
5.843027923985042094e+01   9.584230600712967427e-14   5.261408244873959580e-26   9.200070063986887172e-14   5.050517512013786658e-26
5.847027923985042008e+01   9.583994406197237861e-14   5.060188070981790512e-26   9.192490241056485639e-14   4.853480441772825342e-26
5.851027923985041923e+01   9.583766782782631305e-14   4.866660197398605078e-26   9.184924866532811876e-14   4.664127286356598375e-26
5.855027923985041838e+01   9.583547688823423621e-14   4.680530690233412769e-26   9.177373875896858529e-14   4.482158520404029943e-26
5.859027923985041753e+01   9.583337100100541197e-14   4.501516842111231004e-26   9.169837221298567239e-14   4.307286289194966758e-26
5.863027923985041667e+01   9.583134975440039109e-14   4.329346743590048871e-26   9.162314838698043111e-14   4.139233954124031415e-26
5.867027923985041582e+01   9.582941290859815035e-14   4.163758870931152907e-26   9.154806680850520128e-14   3.977735655867725134e-26
5.871027923985041497e+01   9.582756007036825235e-14   4.004501689599472887e-26   9.147312685720776924e-14   3.822535894557192043e-26
5.875027923985041411e+01   9.582579101538942755e-14   3.851333272893864048e-26   9.139832807839447738e-14   3.673389126294418080e-26
5.879027923985041326e+01   9.582410534184714446e-14   3.704020935130399689e-26   9.132366984557797037e-14   3.530059375376163715e-26
5.883027923985041241e+01   9.582250281233394086e-14   3.562340878823307575e-26   9.124915169467209712e-14   3.392319861614508895e-26
5.887027923985041156e+01   9.582098311042187995e-14   3.426077855329689176e-26   9.117477308350987260e-14   3.259952642166032289e-26
5.891027923985041070e+01   9.581954583826284814e-14   3.295024838445505061e-26   9.110053339537275318e-14   3.132748267306179625e-26
5.895027923985040985e+01   9.581819076272744530e-14   3.168982710456834970e-26   9.102643217398583795e-14   3.010505449604520760e-26
5.899027923985040900e+01   9.581691749071894911e-14   3.047759960173419028e-26   9.095246880688723886e-14   2.893030745981233974e-26
5.903027923985040815e+01   9.581572579134330094e-14   2.931172392486052784e-26   9.087864284353555920e-14   2.780138252141967077e-26
5.907027923985040729e+01   9.581461535621756948e-14   2.819042849008666685e-26   9.080495375492278373e-14   2.671649308910279199e-26
5.911027923985040644e+01   9.581358579546546553e-14   2.711200939382681719e-26   9.073140093866572592e-14   2.567392219994623799e-26
5.915027923985040559e+01   9.581263688247879284e-14   2.607482782835953036e-26   9.065798395166425716e-14   2.467201980744128671e-26
5.919027923985040474e+01   9.581176831357860396e-14   2.507730759606077879e-26   9.058470227262354123e-14   2.370920017466390415e-26
5.923027923985040388e+01   9.581098074826320534e-14   2.411793271851234084e-26   9.051155427485231194e-14   2.278393936895794071e-26
5.927027923985040303e+01   9.581027187652511740e-14   2.319524513686836386e-26   9.043854159811771617e-14   2.189477285417281897e-26
5.931027923985040218e+01   9.580964244178567079e-14   2.230784249999628261e-26   9.036566268618222315e-14   2.104029317665969834e-26
5.935027923985040132e+01   9.580909214353552331e-14   2.145437603704383994e-26   9.029291703075701584e-14   2.021914774137566146e-26
5.939027923985040047e+01   9.580862060305522662e-14   2.063354851121684789e-26   9.022030404842082669e-14   1.943003667459270510e-26
5.943027923985039962e+01   9.580822760439182339e-14   1.984411225165874795e-26   9.014782331196774903e-14   1.867171076983419638e-26
5.947027923985039877e+01   9.580791285260553136e-14   1.908486726046281387e-26   9.007547431942646689e-14   1.794296951380489044e-26
5.951027923985039791e+01   9.580767605363461464e-14   1.835465939194294511e-26   9.000325657184324026e-14   1.724265918919771328e-26
5.955027923985039706e+01   9.580751691493378046e-14   1.765237860141104220e-26   8.993116957263888882e-14   1.656967105138693084e-26
5.959027923985039621e+01   9.580743506505835475e-14   1.697695726080414336e-26   8.985921275188662685e-14   1.592293957612813328e-26
5.963027923985039536e+01   9.580743029406427885e-14   1.632736853861527181e-26   8.978738569462345437e-14   1.530144077550564503e-26
5.967027923985039450e+01   9.580750231436241429e-14   1.570262484167214652e-26   8.971568791083547015e-14   1.470419057946693465e-26
5.971027923985039365e+01   9.580765085339736769e-14   1.510177631640247899e-26   8.964411892809366902e-14   1.413024328039243014e-26
5.975027923985039280e+01   9.580787563623656068e-14   1.452390940732021136e-26   8.957267827201166098e-14   1.357869003824691226e-26
5.979027923985039195e+01   9.580817637842102962e-14   1.396814547054254553e-26   8.950136546052732585e-14   1.304865744395274124e-26
5.983027923985039109e+01   9.580855279672094451e-14   1.343363944024540628e-26   8.943018001405348409e-14   1.253930613872002691e-26
5.987027923985039024e+01   9.580900460928484885e-14   1.291957854603181609e-26   8.935912145534299530e-14   1.204982948715458049e-26
5.991027923985038939e+01   9.580953153556250276e-14   1.242518107927076919e-26   8.928818930951074531e-14   1.157945230204848739e-26
5.995027923985038854e+01   9.581013329632774096e-14   1.194969520654201697e-26   8.921738310404298633e-14   1.112742961884456290e-26
5.999027923985038768e+01   9.581080961363382959e-14   1.149239782838280002e-26   8.914670236875037133e-14   1.069304551783648278e-26
6.003027923985038683e+01   9.581156118024689196e-14   1.105259348161312318e-26   8.907614567547492707e-14   1.027561199224984008e-26
6.007027923985038598e+01   9.581238578250164244e-14   1.062961328357241640e-26   8.900571448780917317e-14   9.874467860414774057e-27
6.011027923985038512e+01   9.581328411575184480e-14   1.022281391667130254e-26   8.893540737305084319e-14   9.488977720315501756e-27
6.015027923985038427e+01   9.581425590630733241e-14   9.831576651717521404e-27   8.886522387110972625e-14   9.118530944865844499e-27
6.019027923985038342e+01   9.581530088288261389e-14   9.455306408536314581e-27   8.879516352300626448e-14   8.762540716324299448e-27
6.023027923985038257e+01   9.581641877514971088e-14   9.093430852463685243e-27   8.872522587230579057e-14   8.420443098326427057e-27
6.027027923985038171e+01   9.581760931402994829e-14   8.745399525341022581e-27   8.865541046482297624e-14   8.091696144068229929e-27
6.031027923985038086e+01   9.581887223168557341e-14   8.410683009695603489e-27   8.858571684860629488e-14   7.775779039232901588e-27
6.035027923985038001e+01   9.582020726150435731e-14   8.088772124840122319e-27   8.851614457391929077e-14   7.472191278309296003e-27
6.039027923985037916e+01   9.582161413809059559e-14   7.779177153672133920e-27   8.844669319322509227e-14   7.180451873000081352e-27
6.043027923985037830e+01   9.582309259725976931e-14   7.481427099002379698e-27   8.837736226117707159e-14   6.900098591471271067e-27
6.047027923985037745e+01   9.582464237604342965e-14   7.195068968285122052e-27   8.830815133461254661e-14   6.630687227241623942e-27
6.051027923985037660e+01   9.582626321266601167e-14   6.919667085664411909e-27   8.823905997253110925e-14   6.371790896557196039e-27
6.055027923985037575e+01   9.582795484654677813e-14   6.654802430296187801e-27   8.817008773608211730e-14   6.122999363142255604e-27
6.059027923985037489e+01   9.582971709370360021e-14   6.400071999941234865e-27   8.810123425867054852e-14   5.883918389260951402e-27
6.063027923985037404e+01   9.583154962121280326e-14   6.155088198864566739e-27   8.803249903456925073e-14   5.654169112062856503e-27
6.067027923985037319e+01   9.583345217079645493e-14   5.919478249114252216e-27   8.796388163254980824e-14   5.433387444230630902e-27
6.071027923985037233e+01   9.583542450273095948e-14   5.692883624286242751e-27   8.789538163644781745e-14   5.221223497980848863e-27
6.075027923985037148e+01   9.583746637031474794e-14   5.474959504917213385e-27   8.782699862504020640e-14   5.017341031510078004e-27
6.079027923985037063e+01   9.583957759239322142e-14   5.265374254678963602e-27   8.775873223938529202e-14   4.821416917010501983e-27
6.083027923985036978e+01   9.584175874624946398e-14   5.063808916581519242e-27   8.769058109360803297e-14   4.633140629416579928e-27
6.087027923985036892e+01   9.584400777670885295e-14   4.869956728419506704e-27   8.762254656084378348e-14   4.452213755073836899e-27
6.091027923985036807e+01   9.584632533538295374e-14   4.683522656728992348e-27   8.755462731905218978e-14   4.278349519555197455e-27
6.095027923985036722e+01   9.584871124498553939e-14   4.504222948545220855e-27   8.748682301732527776e-14   4.111272333876987771e-27
6.099027923985036637e+01   9.585116518521470974e-14   4.331784700284861162e-27   8.741913317246033533e-14   3.950717358400685761e-27
6.103027923985036551e+01   9.585368690891954802e-14   4.165945443096479118e-27   8.735155737058155168e-14   3.796430083728717124e-27
6.107027923985036466e+01   9.585627624268607410e-14   4.006452744051259280e-27   8.728409526562202170e-14   3.648165927934373897e-27
6.111027923985036381e+01   9.585893286975548398e-14   3.853063822569425654e-27   8.721674638075663923e-14   3.505689849488258874e-27
6.115027923985036296e+01   9.586165654603206238e-14   3.705545181500243424e-27   8.714951030831441994e-14   3.368775975270709853e-27
6.119027923985036210e+01   9.586444710113790867e-14   3.563672252295829179e-27   8.708238670775759109e-14   3.237207243081789276e-27
6.123027923985036125e+01   9.586730422206144701e-14   3.427229053741232067e-27   8.701537510827459003e-14   3.110775058084454186e-27
6.127027923985036040e+01   9.587022766768436296e-14   3.296007863722596215e-27   8.694847510827586842e-14   2.989278962638274228e-27
6.131027923985035955e+01   9.587321727063196831e-14   3.169808903535691168e-27   8.688168637266944434e-14   2.872526319001417033e-27
6.135027923985035869e+01   9.587627272156501773e-14   3.048440034255769858e-27   8.681500843654313466e-14   2.760332004400048478e-27
6.139027923985035784e+01   9.587939385375207910e-14   2.931716464708463120e-27   8.674844096967071466e-14   2.652518117983371279e-27
6.143027923985035699e+01   9.588258036062149623e-14   2.819460470598415069e-27   8.668198351067590295e-14   2.548913699200784143e-27
6.147027923985035613e+01   9.588583207716599663e-14   2.711501124369466228e-27   8.661563573309672973e-14   2.449354457156527700e-27
6.151027923985035528e+01   9.588914869926263671e-14   2.607674035387012622e-27   8.654939717932734058e-14   2.353682510514152622e-27
6.155027923985035443e+01   9.589252999254928548e-14   2.507821100047559231e-27   8.648326746160718389e-14   2.261746137539359242e-27
6.159027923985035358e+01   9.589597579642605529e-14   2.411790261437143939e-27   8.641724625714133185e-14   2.173399535886523424e-27
6.163027923985035272e+01   9.589948664906110056e-14   2.319435278173156138e-27   8.635133228281128500e-14   2.088502591749234881e-27
6.167027923985035187e+01   9.590306071240270612e-14   2.230615502079550543e-27   8.628552689096861378e-14   2.006920658009846002e-27
6.171027923985035102e+01   9.590669854243415622e-14   2.145195664357445637e-27   8.621982881075786977e-14   1.928524341037453808e-27
6.175027923985035017e+01   9.591039998465585613e-14   2.063045669926879375e-27   8.615423772982291326e-14   1.853189295797311808e-27
6.179027923985034931e+01   9.591416481226341673e-14   1.984040399627873917e-27   8.608875326918664762e-14   1.780796028947847558e-27
6.183027923985034846e+01   9.591799273031251192e-14   1.908059519979941231e-27   8.602337499029163447e-14   1.711229709613925607e-27
6.187027923985034761e+01   9.592188358205759057e-14   1.834987300211997574e-27   8.595810258039006781e-14   1.644379987537220321e-27
6.191027923985034676e+01   9.592583707517705558e-14   1.764712436284674631e-27   8.589293560420463077e-14   1.580140818316511789e-27
