# x,Y(b1),Y(xd),D(b1)*(dsdx/3H),D(xd)*(dsdx/3H),C(b1xd_gb)*(dsdx/3H),C(b1xxdx_gbx)*(dsdx/3H),C(b1xd_ab)*(dsdx/3H),C(b1xxdx_abx)*(dsdx/3H),C(b1xd_bz)*(dsdx/3H),C(b1xxdx_bxz)*(dsdx/3H),C(b1xd_twm)*(dsdx/3H),C(b1xxdx_txwp)*(dsdx/3H),C(b1b1x_bbx)*(dsdx/3H),C(b1b1_bb)*(dsdx/3H),C(b1xb1x_bxbx)*(dsdx/3H),C(b1b1x_gg)*(dsdx/3H),C(b1b1x_wpwm)*(dsdx/3H),C(b1b1x_ga)*(dsdx/3H),C(b1b1x_gz)*(dsdx/3H),C(b1b1x_aa)*(dsdx/3H),C(b1b1x_az)*(dsdx/3H),C(b1b1x_ddx)*(dsdx/3H),C(b1b1x_uux)*(dsdx/3H),C(b1b1x_ssx)*(dsdx/3H),C(b1b1x_ccx)*(dsdx/3H),C(b1b1x_ttx)*(dsdx/3H),C(b1b1x_zz)*(dsdx/3H),C(b1b1x_emep)*(dsdx/3H),C(b1b1x_tamtap)*(dsdx/3H),C(b1b1x_vevex)*(dsdx/3H),C(b1b1x_zh)*(dsdx/3H),C(xdxdx_bbx)*(dsdx/3H),C(xdxdx_ttx)*(dsdx/3H),C(b1xd_gb)*(dsdx/3H),C(b1xxdx_gbx)*(dsdx/3H),C(b1xd_ab)*(dsdx/3H),C(b1xxdx_abx)*(dsdx/3H),C(b1xd_bz)*(dsdx/3H),C(b1xxdx_bxz)*(dsdx/3H),C(b1xd_twm)*(dsdx/3H),C(b1xxdx_txwp)*(dsdx/3H)
1.7739e+02,5.6358e-32,4.4365e-12,0.0000e+00,0.0000e+00,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.0993e-53,-1.9457e-15,-1.9457e-15,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35,-6.9859e-35
1.8049e+02,5.4683e-32,4.4247e-12,0.0000e+00,0.0000e+00,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.0004e-53,-1.8712e-15,-1.8712e-15,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35,-6.5355e-35
1.8364e+02,5.3088e-32,4.4131e-12,0.0000e+00,0.0000e+00,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-9.1153e-54,-1.7998e-15,-1.7998e-15,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35,-6.1181e-35
1.8684e+02,5.1568e-32,4.4018e-12,0.0000e+00,0.0000e+00,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-8.3149e-54,-1.7313e-15,-1.7313e-15,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35,-5.7309e-35
1.9011e+02,5.0120e-32,4.3907e-12,0.0000e+00,0.0000e+00,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-7.5933e-54,-1.6656e-15,-1.6656e-15,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35,-5.3716e-35
1.9343e+02,4.8739e-32,4.3798e-12,0.0000e+00,0.0000e+00,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-6.9419e-54,-1.6026e-15,-1.6026e-15,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35,-5.0378e-35
1.9681e+02,4.7420e-32,4.3692e-12,0.0000e+00,0.0000e+00,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-6.3529e-54,-1.5422e-15,-1.5422e-15,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35,-4.7274e-35
2.0024e+02,4.6160e-32,4.3588e-12,0.0000e+00,0.0000e+00,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-5.8199e-54,-1.4841e-15,-1.4841e-15,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35,-4.4387e-35
2.0374e+02,4.4956e-32,4.3486e-12,0.0000e+00,0.0000e+00,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-5.3371e-54,-1.4284e-15,-1.4284e-15,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35,-4.1700e-35
2.0730e+02,4.3806e-32,4.3387e-12,0.0000e+00,0.0000e+00,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-4.8992e-54,-1.3750e-15,-1.3750e-15,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35,-3.9197e-35
2.1092e+02,4.2705e-32,4.3289e-12,0.0000e+00,0.0000e+00,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-4.5017e-54,-1.3236e-15,-1.3236e-15,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35,-3.6864e-35
2.1460e+02,4.1651e-32,4.3193e-12,0.0000e+00,0.0000e+00,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-4.1402e-54,-1.2744e-15,-1.2744e-15,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35,-3.4688e-35
2.1835e+02,4.0642e-32,4.3099e-12,0.0000e+00,0.0000e+00,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-3.8113e-54,-1.2270e-15,-1.2270e-15,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35,-3.2657e-35
2.2216e+02,3.9675e-32,4.3008e-12,0.0000e+00,0.0000e+00,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-3.5118e-54,-1.1816e-15,-1.1816e-15,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35,-3.0761e-35
2.2604e+02,3.8748e-32,4.2918e-12,0.0000e+00,0.0000e+00,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-3.2387e-54,-1.1379e-15,-1.1379e-15,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35,-2.8989e-35
2.2999e+02,3.7860e-32,4.2830e-12,0.0000e+00,0.0000e+00,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-2.9896e-54,-1.0960e-15,-1.0960e-15,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35,-2.7333e-35
2.3400e+02,3.7007e-32,4.2743e-12,0.0000e+00,0.0000e+00,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-2.7618e-54,-1.0557e-15,-1.0557e-15,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35,-2.5783e-35
2.3809e+02,3.6187e-32,4.2658e-12,0.0000e+00,0.0000e+00,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-2.5536e-54,-1.0170e-15,-1.0170e-15,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35,-2.4332e-35
2.4225e+02,3.5401e-32,4.2575e-12,0.0000e+00,0.0000e+00,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-2.3630e-54,-9.7974e-16,-9.7974e-16,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35,-2.2974e-35
2.4648e+02,3.4645e-32,4.2494e-12,0.0000e+00,0.0000e+00,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-2.1885e-54,-9.4397e-16,-9.4397e-16,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35,-2.1701e-35
2.5078e+02,3.3919e-32,4.2414e-12,0.0000e+00,0.0000e+00,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-2.0284e-54,-9.0959e-16,-9.0959e-16,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35,-2.0508e-35
2.5516e+02,3.3221e-32,4.2336e-12,0.0000e+00,0.0000e+00,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-1.8815e-54,-8.7653e-16,-8.7653e-16,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35,-1.9388e-35
2.5962e+02,3.2548e-32,4.2259e-12,0.0000e+00,0.0000e+00,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-1.7465e-54,-8.4475e-16,-8.4475e-16,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35,-1.8338e-35
2.6415e+02,3.1901e-32,4.2184e-12,0.0000e+00,0.0000e+00,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-1.6225e-54,-8.1419e-16,-8.1419e-16,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35,-1.7351e-35
2.6877e+02,3.1278e-32,4.2110e-12,0.0000e+00,0.0000e+00,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-1.5083e-54,-7.8481e-16,-7.8481e-16,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35,-1.6424e-35
2.7346e+02,3.0678e-32,4.2038e-12,0.0000e+00,0.0000e+00,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-1.4032e-54,-7.5655e-16,-7.5655e-16,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35,-1.5553e-35
2.7824e+02,3.0100e-32,4.1967e-12,0.0000e+00,0.0000e+00,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-1.3064e-54,-7.2936e-16,-7.2936e-16,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35,-1.4735e-35
2.8309e+02,2.9542e-32,4.1898e-12,0.0000e+00,0.0000e+00,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-1.2170e-54,-7.0321e-16,-7.0321e-16,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35,-1.3964e-35
2.8804e+02,2.9004e-32,4.1829e-12,0.0000e+00,0.0000e+00,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-1.1345e-54,-6.7805e-16,-6.7805e-16,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35,-1.3239e-35
2.9307e+02,2.8485e-32,4.1762e-12,0.0000e+00,0.0000e+00,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-1.0583e-54,-6.5384e-16,-6.5384e-16,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35,-1.2556e-35
2.9819e+02,2.7985e-32,4.1697e-12,0.0000e+00,0.0000e+00,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-9.8791e-55,-6.3055e-16,-6.3055e-16,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35,-1.1912e-35
3.0339e+02,2.7501e-32,4.1632e-12,0.0000e+00,0.0000e+00,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-9.2277e-55,-6.0814e-16,-6.0814e-16,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35,-1.1306e-35
3.0869e+02,2.7035e-32,4.1569e-12,0.0000e+00,0.0000e+00,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-8.6246e-55,-5.8656e-16,-5.8656e-16,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35,-1.0734e-35
3.1408e+02,2.6583e-32,4.1507e-12,0.0000e+00,0.0000e+00,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-8.0657e-55,-5.6580e-16,-5.6580e-16,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35,-1.0195e-35
3.1957e+02,2.6147e-32,4.1446e-12,0.0000e+00,0.0000e+00,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-7.5475e-55,-5.4581e-16,-5.4581e-16,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36,-9.6858e-36
