# x,Y(xd),D(xd -> xd),C(xdxdx_ddx),C(xdxdx_uux),C(xdxdx_ssx),C(xdxdx_ccx),C(xdxdx_bbx),C(xdxdx_ttx)
1.7715e+04,3.1860e-12,0.0000e+00,-1.4879e-32,-1.4879e-32,-1.4879e-32,-1.4879e-32,-1.4879e-32,-1.4879e-32
1.7962e+04,3.1853e-12,0.0000e+00,-1.5050e-32,-1.5050e-32,-1.5050e-32,-1.5050e-32,-1.5050e-32,-1.5050e-32
1.8212e+04,3.1847e-12,0.0000e+00,-1.5223e-32,-1.5223e-32,-1.5223e-32,-1.5223e-32,-1.5223e-32,-1.5223e-32
1.8466e+04,3.1840e-12,0.0000e+00,-1.5399e-32,-1.5399e-32,-1.5399e-32,-1.5399e-32,-1.5399e-32,-1.5399e-32
1.8723e+04,3.1833e-12,0.0000e+00,-1.5576e-32,-1.5576e-32,-1.5576e-32,-1.5576e-32,-1.5576e-32,-1.5576e-32
1.8984e+04,3.1826e-12,0.0000e+00,-1.5756e-32,-1.5756e-32,-1.5756e-32,-1.5756e-32,-1.5756e-32,-1.5756e-32
1.9248e+04,3.1819e-12,0.0000e+00,-1.5939e-32,-1.5939e-32,-1.5939e-32,-1.5939e-32,-1.5939e-32,-1.5939e-32
1.9516e+04,3.1812e-12,0.0000e+00,-1.6123e-32,-1.6123e-32,-1.6123e-32,-1.6123e-32,-1.6123e-32,-1.6123e-32
1.9788e+04,3.1805e-12,0.0000e+00,-1.6311e-32,-1.6311e-32,-1.6311e-32,-1.6311e-32,-1.6311e-32,-1.6311e-32
2.0063e+04,3.1798e-12,0.0000e+00,-1.6500e-32,-1.6500e-32,-1.6500e-32,-1.6500e-32,-1.6500e-32,-1.6500e-32
2.0343e+04,3.1790e-12,0.0000e+00,-1.6692e-32,-1.6692e-32,-1.6692e-32,-1.6692e-32,-1.6692e-32,-1.6692e-32
2.0626e+04,3.1783e-12,0.0000e+00,-1.6887e-32,-1.6887e-32,-1.6887e-32,-1.6887e-32,-1.6887e-32,-1.6887e-32
2.0913e+04,3.1775e-12,0.0000e+00,-1.7083e-32,-1.7083e-32,-1.7083e-32,-1.7083e-32,-1.7083e-32,-1.7083e-32
2.1204e+04,3.1768e-12,0.0000e+00,-1.7283e-32,-1.7283e-32,-1.7283e-32,-1.7283e-32,-1.7283e-32,-1.7283e-32
2.1500e+04,3.1760e-12,0.0000e+00,-1.7485e-32,-1.7485e-32,-1.7485e-32,-1.7485e-32,-1.7485e-32,-1.7485e-32
2.1799e+04,3.1752e-12,0.0000e+00,-1.7690e-32,-1.7690e-32,-1.7690e-32,-1.7690e-32,-1.7690e-32,-1.7690e-32
2.2103e+04,3.1744e-12,0.0000e+00,-1.7897e-32,-1.7897e-32,-1.7897e-32,-1.7897e-32,-1.7897e-32,-1.7897e-32
2.2410e+04,3.1736e-12,0.0000e+00,-1.8107e-32,-1.8107e-32,-1.8107e-32,-1.8107e-32,-1.8107e-32,-1.8107e-32
2.2723e+04,3.1728e-12,0.0000e+00,-1.8320e-32,-1.8320e-32,-1.8320e-32,-1.8320e-32,-1.8320e-32,-1.8320e-32
2.3039e+04,3.1719e-12,0.0000e+00,-1.8535e-32,-1.8535e-32,-1.8535e-32,-1.8535e-32,-1.8535e-32,-1.8535e-32
2.3360e+04,3.1711e-12,0.0000e+00,-1.8754e-32,-1.8754e-32,-1.8754e-32,-1.8754e-32,-1.8754e-32,-1.8754e-32
2.3685e+04,3.1702e-12,0.0000e+00,-1.8975e-32,-1.8975e-32,-1.8975e-32,-1.8975e-32,-1.8975e-32,-1.8975e-32
2.4015e+04,3.1693e-12,0.0000e+00,-1.9198e-32,-1.9198e-32,-1.9198e-32,-1.9198e-32,-1.9198e-32,-1.9198e-32
2.4349e+04,3.1685e-12,0.0000e+00,-1.9425e-32,-1.9425e-32,-1.9425e-32,-1.9425e-32,-1.9425e-32,-1.9425e-32
2.4688e+04,3.1676e-12,0.0000e+00,-1.9655e-32,-1.9655e-32,-1.9655e-32,-1.9655e-32,-1.9655e-32,-1.9655e-32
2.5032e+04,3.1666e-12,0.0000e+00,-1.9887e-32,-1.9887e-32,-1.9887e-32,-1.9887e-32,-1.9887e-32,-1.9887e-32
2.5381e+04,3.1657e-12,0.0000e+00,-2.0122e-32,-2.0122e-32,-2.0122e-32,-2.0122e-32,-2.0122e-32,-2.0122e-32
2.5734e+04,3.1648e-12,0.0000e+00,-2.0361e-32,-2.0361e-32,-2.0361e-32,-2.0361e-32,-2.0361e-32,-2.0361e-32
2.6093e+04,3.1638e-12,0.0000e+00,-2.0602e-32,-2.0602e-32,-2.0602e-32,-2.0602e-32,-2.0602e-32,-2.0602e-32
2.6456e+04,3.1629e-12,0.0000e+00,-2.0847e-32,-2.0847e-32,-2.0847e-32,-2.0847e-32,-2.0847e-32,-2.0847e-32
2.6824e+04,3.1619e-12,0.0000e+00,-2.1094e-32,-2.1094e-32,-2.1094e-32,-2.1094e-32,-2.1094e-32,-2.1094e-32
2.7198e+04,3.1609e-12,0.0000e+00,-2.1345e-32,-2.1345e-32,-2.1345e-32,-2.1345e-32,-2.1345e-32,-2.1345e-32
2.7577e+04,3.1599e-12,0.0000e+00,-2.1599e-32,-2.1599e-32,-2.1599e-32,-2.1599e-32,-2.1599e-32,-2.1599e-32
2.7961e+04,3.1589e-12,0.0000e+00,-2.1856e-32,-2.1856e-32,-2.1856e-32,-2.1856e-32,-2.1856e-32,-2.1856e-32
2.8350e+04,3.1579e-12,0.0000e+00,-2.2116e-32,-2.2116e-32,-2.2116e-32,-2.2116e-32,-2.2116e-32,-2.2116e-32
2.8745e+04,3.1572e-12,0.0000e+00,-2.2385e-32,-2.2385e-32,-2.2385e-32,-2.2385e-32,-2.2385e-32,-2.2385e-32
2.9145e+04,3.1570e-12,0.0000e+00,-2.2664e-32,-2.2664e-32,-2.2664e-32,-2.2664e-32,-2.2664e-32,-2.2664e-32
2.9551e+04,3.1568e-12,0.0000e+00,-2.2948e-32,-2.2948e-32,-2.2948e-32,-2.2948e-32,-2.2948e-32,-2.2948e-32
2.9962e+04,3.1566e-12,0.0000e+00,-2.3235e-32,-2.3235e-32,-2.3235e-32,-2.3235e-32,-2.3235e-32,-2.3235e-32
3.0380e+04,3.1564e-12,0.0000e+00,-2.3526e-32,-2.3526e-32,-2.3526e-32,-2.3526e-32,-2.3526e-32,-2.3526e-32
3.0803e+04,3.1562e-12,0.0000e+00,-2.3820e-32,-2.3820e-32,-2.3820e-32,-2.3820e-32,-2.3820e-32,-2.3820e-32
3.1232e+04,3.1560e-12,0.0000e+00,-2.4119e-32,-2.4119e-32,-2.4119e-32,-2.4119e-32,-2.4119e-32,-2.4119e-32
3.1667e+04,3.1558e-12,0.0000e+00,-2.4422e-32,-2.4422e-32,-2.4422e-32,-2.4422e-32,-2.4422e-32,-2.4422e-32
3.2108e+04,3.1556e-12,0.0000e+00,-2.4729e-32,-2.4729e-32,-2.4729e-32,-2.4729e-32,-2.4729e-32,-2.4729e-32
3.2555e+04,3.1553e-12,0.0000e+00,-2.5041e-32,-2.5041e-32,-2.5041e-32,-2.5041e-32,-2.5041e-32,-2.5041e-32
3.3008e+04,3.1551e-12,0.0000e+00,-2.5356e-32,-2.5356e-32,-2.5356e-32,-2.5356e-32,-2.5356e-32,-2.5356e-32
3.3468e+04,3.1549e-12,0.0000e+00,-2.5676e-32,-2.5676e-32,-2.5676e-32,-2.5676e-32,-2.5676e-32,-2.5676e-32
3.3934e+04,3.1547e-12,0.0000e+00,-2.6001e-32,-2.6001e-32,-2.6001e-32,-2.6001e-32,-2.6001e-32,-2.6001e-32
3.4406e+04,3.1544e-12,0.0000e+00,-2.6329e-32,-2.6329e-32,-2.6329e-32,-2.6329e-32,-2.6329e-32,-2.6329e-32
3.4885e+04,3.1542e-12,0.0000e+00,-2.6662e-32,-2.6662e-32,-2.6662e-32,-2.6662e-32,-2.6662e-32,-2.6662e-32
3.5371e+04,3.1540e-12,0.0000e+00,-2.7000e-32,-2.7000e-32,-2.7000e-32,-2.7000e-32,-2.7000e-32,-2.7000e-32
3.5864e+04,3.1537e-12,0.0000e+00,-2.7342e-32,-2.7342e-32,-2.7342e-32,-2.7342e-32,-2.7342e-32,-2.7342e-32
3.6363e+04,3.1535e-12,0.0000e+00,-2.7689e-32,-2.7689e-32,-2.7689e-32,-2.7689e-32,-2.7689e-32,-2.7689e-32
3.6869e+04,3.1532e-12,0.0000e+00,-2.8041e-32,-2.8041e-32,-2.8041e-32,-2.8041e-32,-2.8041e-32,-2.8041e-32
3.7383e+04,3.1530e-12,0.0000e+00,-2.8397e-32,-2.8397e-32,-2.8397e-32,-2.8397e-32,-2.8397e-32,-2.8397e-32
3.7903e+04,3.1527e-12,0.0000e+00,-2.8759e-32,-2.8759e-32,-2.8759e-32,-2.8759e-32,-2.8759e-32,-2.8759e-32
3.8431e+04,3.1525e-12,0.0000e+00,-2.9125e-32,-2.9125e-32,-2.9125e-32,-2.9125e-32,-2.9125e-32,-2.9125e-32
3.8966e+04,3.1522e-12,0.0000e+00,-2.9496e-32,-2.9496e-32,-2.9496e-32,-2.9496e-32,-2.9496e-32,-2.9496e-32
3.9509e+04,3.1519e-12,0.0000e+00,-2.9872e-32,-2.9872e-32,-2.9872e-32,-2.9872e-32,-2.9872e-32,-2.9872e-32
4.0059e+04,3.1517e-12,0.0000e+00,-3.0254e-32,-3.0254e-32,-3.0254e-32,-3.0254e-32,-3.0254e-32,-3.0254e-32
4.0617e+04,3.1514e-12,0.0000e+00,-3.0640e-32,-3.0640e-32,-3.0640e-32,-3.0640e-32,-3.0640e-32,-3.0640e-32
4.1183e+04,3.1511e-12,0.0000e+00,-3.1032e-32,-3.1032e-32,-3.1032e-32,-3.1032e-32,-3.1032e-32,-3.1032e-32
4.1756e+04,3.1509e-12,0.0000e+00,-3.1429e-32,-3.1429e-32,-3.1429e-32,-3.1429e-32,-3.1429e-32,-3.1429e-32
4.2338e+04,3.1506e-12,0.0000e+00,-3.1831e-32,-3.1831e-32,-3.1831e-32,-3.1831e-32,-3.1831e-32,-3.1831e-32
4.2927e+04,3.1503e-12,0.0000e+00,-3.2239e-32,-3.2239e-32,-3.2239e-32,-3.2239e-32,-3.2239e-32,-3.2239e-32
4.3525e+04,3.1500e-12,0.0000e+00,-3.2653e-32,-3.2653e-32,-3.2653e-32,-3.2653e-32,-3.2653e-32,-3.2653e-32
4.4131e+04,3.1497e-12,0.0000e+00,-3.3072e-32,-3.3072e-32,-3.3072e-32,-3.3072e-32,-3.3072e-32,-3.3072e-32
4.4746e+04,3.1494e-12,0.0000e+00,-3.3496e-32,-3.3496e-32,-3.3496e-32,-3.3496e-32,-3.3496e-32,-3.3496e-32
4.5369e+04,3.1491e-12,0.0000e+00,-3.3927e-32,-3.3927e-32,-3.3927e-32,-3.3927e-32,-3.3927e-32,-3.3927e-32
4.6001e+04,3.1488e-12,0.0000e+00,-3.4363e-32,-3.4363e-32,-3.4363e-32,-3.4363e-32,-3.4363e-32,-3.4363e-32
4.6641e+04,3.1485e-12,0.0000e+00,-3.4805e-32,-3.4805e-32,-3.4805e-32,-3.4805e-32,-3.4805e-32,-3.4805e-32
4.7291e+04,3.1482e-12,0.0000e+00,-3.5254e-32,-3.5254e-32,-3.5254e-32,-3.5254e-32,-3.5254e-32,-3.5254e-32
4.7949e+04,3.1478e-12,0.0000e+00,-3.5708e-32,-3.5708e-32,-3.5708e-32,-3.5708e-32,-3.5708e-32,-3.5708e-32
4.8617e+04,3.1475e-12,0.0000e+00,-3.6168e-32,-3.6168e-32,-3.6168e-32,-3.6168e-32,-3.6168e-32,-3.6168e-32
4.9294e+04,3.1472e-12,0.0000e+00,-3.6635e-32,-3.6635e-32,-3.6635e-32,-3.6635e-32,-3.6635e-32,-3.6635e-32
4.9980e+04,3.1468e-12,0.0000e+00,-3.7107e-32,-3.7107e-32,-3.7107e-32,-3.7107e-32,-3.7107e-32,-3.7107e-32
5.0676e+04,3.1465e-12,0.0000e+00,-3.7587e-32,-3.7587e-32,-3.7587e-32,-3.7587e-32,-3.7587e-32,-3.7587e-32
5.1382e+04,3.1462e-12,0.0000e+00,-3.8072e-32,-3.8072e-32,-3.8072e-32,-3.8072e-32,-3.8072e-32,-3.8072e-32
5.2098e+04,3.1458e-12,0.0000e+00,-3.8565e-32,-3.8565e-32,-3.8565e-32,-3.8565e-32,-3.8565e-32,-3.8565e-32
5.2823e+04,3.1455e-12,0.0000e+00,-3.9063e-32,-3.9063e-32,-3.9063e-32,-3.9063e-32,-3.9063e-32,-3.9063e-32
5.3559e+04,3.1451e-12,0.0000e+00,-3.9569e-32,-3.9569e-32,-3.9569e-32,-3.9569e-32,-3.9569e-32,-3.9569e-32
5.4304e+04,3.1447e-12,0.0000e+00,-4.0081e-32,-4.0081e-32,-4.0081e-32,-4.0081e-32,-4.0081e-32,-4.0081e-32
5.5061e+04,3.1444e-12,0.0000e+00,-4.0601e-32,-4.0601e-32,-4.0601e-32,-4.0601e-32,-4.0601e-32,-4.0601e-32
5.5827e+04,3.1440e-12,0.0000e+00,-4.1127e-32,-4.1127e-32,-4.1127e-32,-4.1127e-32,-4.1127e-32,-4.1127e-32
5.6605e+04,3.1436e-12,0.0000e+00,-4.1660e-32,-4.1660e-32,-4.1660e-32,-4.1660e-32,-4.1660e-32,-4.1660e-32
5.7393e+04,3.1432e-12,0.0000e+00,-4.2201e-32,-4.2201e-32,-4.2201e-32,-4.2201e-32,-4.2201e-32,-4.2201e-32
5.8192e+04,3.1428e-12,0.0000e+00,-4.2748e-32,-4.2748e-32,-4.2748e-32,-4.2748e-32,-4.2748e-32,-4.2748e-32
5.9003e+04,3.1424e-12,0.0000e+00,-4.3303e-32,-4.3303e-32,-4.3303e-32,-4.3303e-32,-4.3303e-32,-4.3303e-32
5.9824e+04,3.1420e-12,0.0000e+00,-4.3866e-32,-4.3866e-32,-4.3866e-32,-4.3866e-32,-4.3866e-32,-4.3866e-32
6.0657e+04,3.1416e-12,0.0000e+00,-4.4436e-32,-4.4436e-32,-4.4436e-32,-4.4436e-32,-4.4436e-32,-4.4436e-32
6.1502e+04,3.1412e-12,0.0000e+00,-4.5014e-32,-4.5014e-32,-4.5014e-32,-4.5014e-32,-4.5014e-32,-4.5014e-32
6.2358e+04,3.1408e-12,0.0000e+00,-4.5599e-32,-4.5599e-32,-4.5599e-32,-4.5599e-32,-4.5599e-32,-4.5599e-32
6.3227e+04,3.1404e-12,0.0000e+00,-4.6192e-32,-4.6192e-32,-4.6192e-32,-4.6192e-32,-4.6192e-32,-4.6192e-32
6.4107e+04,3.1400e-12,0.0000e+00,-4.6794e-32,-4.6794e-32,-4.6794e-32,-4.6794e-32,-4.6794e-32,-4.6794e-32
6.5000e+04,3.1395e-12,0.0000e+00,-4.7403e-32,-4.7403e-32,-4.7403e-32,-4.7403e-32,-4.7403e-32,-4.7403e-32
